N,P,K,temperature,humidity,ph,rainfall,label,,
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,,
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,,
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,,
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,,
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,,
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,,
20,68,17,30.11873003,60.11680815,6.578714843,71.72980375,blackgram,,
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,,
44,76,22,27.26458947,68.01232937,7.775306272,68.91754359,blackgram,,
34,60,16,31.35730791,64.24992106,7.322555223,63.85668948,blackgram,,
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,,
25,68,19,29.39982732,64.25510719,7.108450121,67.47677295,blackgram,,
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,,
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,,
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,,
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,,
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,,
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,,
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram,,
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram,,
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram,,
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram,,
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram,,
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram,,
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,blackgram,,
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram,,
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram,,
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram,,
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram,,
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,,
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram,,
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram,,
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram,,
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram,,
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram,,
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram,,
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram,,
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram,,
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram,,
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram,,
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram,,
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram,,
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram,,
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram,,
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram,,
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram,,
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram,,
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram,,
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram,,
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram,,
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram,,
2,24,38,24.55981624,91.63536236,5.922935513,111.9684622,pomegranate,,
6,18,37,19.65690085,89.93701023,5.937649578,108.0458926,pomegranate,,
8,26,36,18.78359608,87.4024767,6.804781106,102.5184759,pomegranate,,
37,18,39,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate,,
0,27,38,22.44581266,89.90147027,6.738016221,109.3905998,pomegranate,,
31,25,38,24.96273236,92.40501423,6.497366677,109.4169192,pomegranate,,
21,21,38,22.5526059,89.3259486,6.327673765,104.8955643,pomegranate,,
6,30,40,22.77035608,91.45498527,6.36137446,106.9659201,pomegranate,,
25,27,41,19.20090378,94.27659596,6.923509371,108.0423555,pomegranate,,
15,11,38,23.12808226,92.68328358,6.630646083,109.3930157,pomegranate,,
14,5,36,24.92639065,85.19098079,5.832525853,104.7693804,pomegranate,,
16,10,41,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate,,
36,7,37,19.8671184,86.35590206,5.782435567,108.3168858,pomegranate,,
4,20,41,24.26601316,93.7974061,6.537042717,104.5375109,pomegranate,,
29,22,40,23.62600218,89.73266695,6.145104401,107.6836871,pomegranate,,
16,15,42,19.67832052,89.08935702,6.890784045,108.5468633,pomegranate,,
18,27,41,22.36509395,92.30882391,7.175344328,104.8216333,pomegranate,,
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,,
5,15,38,18.26233221,88.16779129,5.709380472,108.0756727,pomegranate,,
18,23,44,23.71028128,89.61794165,6.184400085,105.6499907,pomegranate,,
9,8,40,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate,,
40,27,45,21.6602498,94.79397419,5.885638185,112.4349689,pomegranate,,
22,23,44,20.13037175,89.31505137,6.143874691,107.3416913,pomegranate,,
9,16,39,18.41164435,91.11927248,6.101198974,105.1834976,pomegranate,,
12,29,40,19.68291173,89.75272999,6.594037135,111.2818551,pomegranate,,
0,17,42,23.20242586,91.19442671,6.859840821,109.0946323,pomegranate,,
2,21,44,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate,,
28,6,40,22.10621387,91.34039616,6.769855664,106.8704803,pomegranate,,
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate,,
29,16,36,19.81069447,88.92944254,5.740338002,102.860084,pomegranate,,
17,18,43,24.4880844,90.83687246,5.843005428,103.1969341,pomegranate,,
34,21,42,18.75927679,89.93457597,6.648687274,111.0196744,pomegranate,,
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate,,
25,17,40,18.91251245,87.74938524,6.608023872,111.2800516,pomegranate,,
8,25,36,19.91330523,94.95031368,6.828522375,104.0277061,pomegranate,,
26,18,42,19.72620525,89.64934166,6.910374919,108.2287276,pomegranate,,
4,19,42,23.83185873,87.84034604,6.306605528,111.2232716,pomegranate,,
36,24,41,24.94467632,94.25702672,7.009180374,103.8799347,pomegranate,,
5,24,40,24.692258,93.87030088,6.297907579,104.6735454,pomegranate,,
19,17,39,24.72485577,85.56083187,6.728599215,111.2787584,pomegranate,,
39,30,38,20.12644921,87.59629625,6.965156738,108.065579,pomegranate,,
5,29,44,21.02432943,93.0569505,5.578095745,104.7847006,pomegranate,,
4,24,43,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate,,
38,21,35,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate,,
37,11,36,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate,,
9,25,41,24.81530144,91.90842992,5.972714857,109.2853418,pomegranate,,
29,22,43,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate,,
5,21,38,22.43377991,90.3396556,6.107054808,112.459697,pomegranate,,
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate,,
4,18,37,22.91843172,85.40695044,7.13147457,106.2817706,pomegranate,,
21,6,41,24.88244467,89.39686219,7.086947687,107.1951707,pomegranate,,
29,21,45,23.40981539,93.13277,6.749260456,105.2240743,pomegranate,,
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,,
13,7,43,18.20230419,91.12282162,7.013481515,109.6623974,pomegranate,,
5,13,37,22.34375696,89.7870345,5.648243649,103.3183074,pomegranate,,
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,,
7,23,35,19.75088482,88.71691157,7.054313823,102.5538035,pomegranate,,
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,,
4,19,43,18.07132963,93.14554876,5.779427402,106.3602023,pomegranate,,
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,,
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,,
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,,
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,,
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,,
40,11,44,24.45840036,86.10874614,6.322396027,111.3779693,pomegranate,,
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,,
3,27,44,24.56811204,92.03009222,6.591302797,110.9633894,pomegranate,,
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,,
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,,
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,,
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,,
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,,
18,21,35,23.2801227,94.94330457,6.368560522,111.1382096,pomegranate,,
8,23,38,19.30106297,87.1775172,7.005410734,105.4766591,pomegranate,,
15,6,41,19.0087067,88.83768149,6.897368477,108.6793978,pomegranate,,
0,5,36,24.35193812,90.88612388,6.152906502,105.529185,pomegranate,,
22,9,44,24.72235539,88.87651295,5.744361602,112.1926517,pomegranate,,
14,8,43,21.92513945,94.46485312,7.051654924,111.7162016,pomegranate,,
31,11,45,24.83954414,86.88738076,6.034612928,107.6435771,pomegranate,,
39,17,45,18.09691127,90.42177379,6.924490731,104.88189,pomegranate,,
10,5,42,20.24104904,91.08706822,6.887005997,109.2537734,pomegranate,,
8,28,38,23.22594,94.42971362,6.8444019,105.6917856,pomegranate,,
32,13,42,23.50128217,92.97527546,5.786058032,106.61905,pomegranate,,
18,9,40,19.44623085,89.02127045,5.627186257,106.1606833,pomegranate,,
20,27,41,20.51343484,92.51675903,5.700088663,110.5764023,pomegranate,,
39,25,36,18.90223032,94.99897537,5.567805185,107.6103211,pomegranate,,
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate,,
11,10,45,22.63045168,88.45577158,6.397995609,109.0357597,pomegranate,,
40,18,43,19.38603815,86.79058496,5.767372539,109.9130984,pomegranate,,
3,26,39,24.38318965,91.19431555,7.079973241,103.6012114,pomegranate,,
9,16,36,23.77989026,92.93386903,5.893332378,106.977723,pomegranate,,
30,20,38,22.59890174,93.16343942,7.058222596,110.0932899,pomegranate,,
40,9,41,24.37766782,85.4017118,5.78270695,106.128338,pomegranate,,
40,30,35,20.89273273,91.07776977,6.269663963,104.4407083,pomegranate,,
32,25,35,18.09903225,85.70786282,5.892913826,107.0050976,pomegranate,,
33,23,45,20.00218987,85.83618191,7.116538883,112.337046,pomegranate,,
4,14,41,19.85139326,89.80732335,6.430163481,102.8186358,pomegranate,,
13,17,45,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate,,
39,24,39,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate,,
8,28,37,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate,,
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana,,
105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,banana,,
108,92,53,27.40053601,82.96221306,6.276800323,104.9378,banana,,
86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,banana,,
80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,banana,,
93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,banana,,
90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,banana,,
108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,banana,,
108,88,55,26.28845991,83.390039,5.891458107,113.8729798,banana,,
105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,banana,,
118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,banana,,
101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,banana,,
95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,banana,,
106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,banana,,
86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,banana,,
83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,banana,,
85,95,47,25.94019018,78.3422098,6.211833161,119.84797,banana,,
109,79,45,27.66752761,79.68542782,6.490074429,108.66464,banana,,
100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,banana,,
117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,banana,,
114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,banana,,
110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,banana,,
94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,banana,,
80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,banana,,
114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,banana,,
88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,banana,,
112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,banana,,
117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,banana,,
111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,banana,,
89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,banana,,
93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,banana,,
92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,banana,,
105,74,45,25.14517635,81.38204104,6.098369122,119.218154,banana,,
102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,banana,,
94,91,51,29.16093424,76.67484233,5.618094446,109.575944,banana,,
116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,banana,,
117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,banana,,
119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,banana,,
99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,banana,,
91,84,52,29.14827211,78.71024836,6.390741836,117.536781,banana,,
80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,banana,,
101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,banana,,
108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,banana,,
100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,banana,,
109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,banana,,
82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,banana,,
106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,banana,,
90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,banana,,
83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,banana,,
119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,banana,,
107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,banana,,
116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,banana,,
101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,banana,,
93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,banana,,
95,75,45,28.98333432,82.95958244,5.829898502,109.022564,banana,,
107,71,55,29.42017919,83.96754496,6.088064451,117.229079,banana,,
83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,banana,,
102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,banana,,
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,,
117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,banana,,
111,79,53,28.31193338,75.77363772,6.165001278,119.695765,banana,,
95,74,50,25.90113128,80.47152737,6.002481605,110.10323,banana,,
91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,banana,,
93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,banana,,
92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,banana,,
104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,banana,,
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,,
92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,banana,,
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,,
120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,banana,,
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,,
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,,
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,,
111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,banana,,
97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,banana,,
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,,
89,91,55,25.08347445,80.261731,6.275572298,94.32961456,banana,,
89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,banana,,
118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,banana,,
101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,banana,,
99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,banana,,
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,,
90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,banana,,
95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,banana,,
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,,
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,,
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,,
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,,
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,,
112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,banana,,
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,,
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,,
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,,
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,,
85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,banana,,
108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,banana,,
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,,
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,,
82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,banana,,
117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,banana,,
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,cotton,,
136,36,20,23.09595631,84.86275707,6.925412377,71.29581071,cotton,,
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,cotton,,
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,cotton,,
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,cotton,,
126,50,19,24.69457084,81.7358876,6.628722836,78.58494391,cotton,,
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,cotton,,
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,cotton,,
121,47,16,23.60564038,79.29573149,7.723240151,72.49800885,cotton,,
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,cotton,,
107,45,25,23.0865933,83.55546146,7.227745516,71.84080724,cotton,,
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,cotton,,
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,cotton,,
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,cotton,,
111,40,25,24.484692,84.44932014,6.187455799,90.94342484,cotton,,
131,35,18,24.49112609,82.24415809,7.057693366,64.02949379,cotton,,
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,cotton,,
100,46,18,24.18586246,76.04203958,6.431689506,69.08056728,cotton,,
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,cotton,,
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,cotton,,
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,cotton,,
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,cotton,,
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,cotton,,
100,41,22,22.4204752,84.55794703,7.318802162,93.46595573,cotton,,
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,cotton,,
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,,
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,cotton,,
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,,
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,cotton,,
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,cotton,,
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,cotton,,
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,cotton,,
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,cotton,,
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,cotton,,
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,cotton,,
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,cotton,,
113,38,25,22.00085141,79.47270984,7.388265888,90.42224164,cotton,,
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,cotton,,
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,cotton,,
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,,
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,cotton,,
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton,,
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,cotton,,
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,cotton,,
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,cotton,,
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,cotton,,
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,cotton,,
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,cotton,,
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,cotton,,
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,,
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,cotton,,
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,cotton,,
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,cotton,,
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,cotton,,
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,cotton,,
103,51,20,22.80213132,84.14668447,7.046607434,91.6389565,cotton,,
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,cotton,,
129,47,20,24.41212325,80.80343786,6.281913858,98.60457373,cotton,,
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,cotton,,
114,40,23,25.53676123,81.13668716,6.753978061,95.4262599,cotton,,
131,60,17,25.32023717,81.79475917,7.425041316,83.46532547,cotton,,
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,cotton,,
123,44,21,25.78544484,75.00539324,7.641116569,91.39578861,cotton,,
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,cotton,,
119,44,15,22.14593688,82.8597549,7.091992365,60.65381719,cotton,,
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,cotton,,
127,53,24,22.21506982,76.17851932,6.127939628,70.40557612,cotton,,
134,52,18,23.9643129,76.59175937,7.994679507,76.13090645,cotton,,
109,36,18,25.40059227,76.53237965,7.524707577,62.5138867,cotton,,
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,,
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,cotton,,
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,cotton,,
111,39,22,22.60361557,80.3509046,6.135025006,88.57395505,cotton,,
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,cotton,,
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,cotton,,
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,cotton,,
112,54,15,25.46228792,81.56641891,6.175492306,76.88582484,cotton,,
105,56,15,25.96779712,81.97904282,7.272316209,74.14169043,cotton,,
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,cotton,,
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,cotton,,
106,49,24,23.03887865,76.47039772,6.983395573,90.64770699,cotton,,
121,53,19,23.51308653,76.72621429,7.976889498,80.11272117,cotton,,
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,cotton,,
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,cotton,,
100,52,19,23.45969093,82.44777468,7.903528673,93.50153555,cotton,,
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,cotton,,
118,44,23,22.08458267,82.82904143,6.691690476,67.06459777,cotton,,
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,cotton,,
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,cotton,,
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,cotton,,
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,cotton,,
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,cotton,,
114,40,17,24.32630461,80.13456404,6.363406102,69.45072055,cotton,,
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,cotton,,
106,46,20,23.43821725,78.63388824,6.200671976,81.15072105,cotton,,
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,cotton,,
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,cotton,,
110,39,18,24.54795322,75.39752705,7.766259769,63.88079866,cotton,,
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,cotton,,
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,cotton,,
89,47,38,25.52468965,72.24850829,6.002524871,151.8869972,jute,,
60,37,39,26.59104992,82.94164078,6.033485257,161.2469997,jute,,
63,41,45,25.29781791,86.8870535,7.121933579,196.6249511,jute,,
86,40,39,25.72100868,88.16513579,6.207459637,175.6086697,jute,,
96,41,40,23.58419277,72.00460848,6.090060478,190.4242157,jute,,
100,35,36,25.31042337,72.01364411,6.346715209,190.5577618,jute,,
63,37,43,23.41798979,85.08640476,6.661957897,185.7446728,jute,,
70,43,40,24.35564134,88.80391021,6.176860192,169.1168028,jute,,
67,55,44,26.284017,75.14640198,7.251847296,182.2685447,jute,,
74,40,40,25.13842773,83.12053888,6.386259978,169.3388465,jute,,
89,53,44,24.88692811,71.91711523,7.319735475,150.2498675,jute,,
74,46,45,25.75734909,88.36668522,6.025028997,189.4263485,jute,,
89,41,38,23.12844351,74.68322732,6.344751947,199.8362913,jute,,
60,55,40,24.9949957,88.95692783,7.02777956,151.4935635,jute,,
67,43,38,25.21622704,70.88259632,7.299304715,195.8645552,jute,,
70,38,35,24.39736241,79.26861738,7.014063944,164.2697011,jute,,
74,49,38,23.31410442,71.4509053,7.488014404,164.4970373,jute,,
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute,,
82,35,44,26.96656378,78.21047693,6.239011,169.8391177,jute,,
73,45,37,23.70467146,74.63745355,6.742688094,181.2783964,jute,,
85,53,38,24.90075709,73.84186449,6.588017308,153.8990984,jute,,
81,56,36,23.39605743,72.60512854,7.097586415,174.7876411,jute,,
84,55,38,26.8748389,79.78725152,6.956682743,173.1017097,jute,,
80,45,42,23.1426498,74.99739774,7.380396262,151.9035477,jute,,
76,54,45,24.29496635,77.62976013,6.176618831,184.9800516,jute,,
76,56,39,24.39459498,89.89106506,6.551130445,197.1220049,jute,,
81,40,45,25.7629429,80.76238215,6.427726565,174.5071843,jute,,
76,44,45,25.4879684,84.48235878,6.740947635,168.7848886,jute,,
69,47,40,25.37122686,76.2403666,6.130136384,183.8270791,jute,,
82,40,45,26.21312799,81.70476368,6.667633355,180.1237765,jute,,
69,57,35,24.30748599,78.54340987,6.186814392,186.2337571,jute,,
81,36,38,23.76554749,87.98329901,6.334837865,150.3166152,jute,,
67,60,38,24.79853023,78.53037059,7.16214284,162.2847429,jute,,
72,51,40,23.20683504,74.09956958,7.422318499,199.4766779,jute,,
